account_length,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_charge,total_eve_minutes,total_eve_calls,total_night_minutes,total_night_calls,total_intl_minutes,total_intl_calls,number_customer_service_calls,churn,state_AK,state_AL,state_AR,state_AZ,state_CA,state_CO,state_CT,state_DC,state_DE,state_FL,state_GA,state_HI,state_IA,state_ID,state_IL,state_IN,state_KS,state_KY,state_LA,state_MA,state_MD,state_ME,state_MI,state_MN,state_MO,state_MS,state_MT,state_NC,state_ND,state_NE,state_NH,state_NJ,state_NM,state_NV,state_NY,state_OH,state_OK,state_OR,state_PA,state_RI,state_SC,state_SD,state_TN,state_TX,state_UT,state_VA,state_VT,state_WA,state_WI,state_WV,state_WY
0.31818181818181823,0.0,0.0,0.0,0.37211948790896165,0.3721552878179384,0.6225994990258835,0.6823529411764706,0.5767088607594937,0.6171428571428571,0.5,0.25,0.1111111111111111,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.5578512396694215,1.0,1.0,0.6346153846153847,0.5800853485064011,0.5799866131191431,0.5221263568048984,0.5823529411764706,0.25746835443037974,0.6114285714285714,0.525,0.30000000000000004,0.3333333333333333,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.40082644628099173,0.0,0.0,0.0,0.3593172119487909,0.35927041499330653,0.46423601447258556,0.5,0.47544303797468357,0.7714285714285715,0.47000000000000003,0.1,0.3333333333333333,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.5537190082644629,1.0,1.0,0.7884615384615385,0.49246088193456616,0.4924698795180723,0.5674923462287781,0.6294117647058823,0.30936708860759493,0.44571428571428573,0.73,0.75,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.13636363636363635,0.0,0.0,0.0,0.355049786628734,0.3550870147255689,0.7854160868355133,0.5764705882352941,0.7886075949367088,0.44571428571428573,0.5,0.2,0.2222222222222222,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.6570247933884298,0.0,0.0,0.0,0.24409672830725462,0.24414323962516732,0.46006123016977457,0.6470588235294118,0.4518987341772152,0.5257142857142857,0.45999999999999996,0.2,0.3333333333333333,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.2603305785123967,0.0,0.0,0.0,0.438122332859175,0.4380856760374833,0.628444197049819,0.6941176470588235,0.6716455696202532,0.49142857142857144,0.17500000000000002,0.15000000000000002,0.1111111111111111,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.23966942148760334,0.0,1.0,0.5384615384615385,0.3439544807965861,0.34387550200803213,0.5928193709991649,0.5411764705882353,0.4129113924050633,0.6628571428571428,0.42500000000000004,0.25,0.2222222222222222,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0.2644628099173554,0.0,0.0,0.0,0.6011379800853486,0.6010709504685409,0.45254661842471466,0.7176470588235294,0.3410126582278481,0.6742857142857143,0.66,0.25,0.3333333333333333,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.5826446280991736,0.0,0.0,0.0,0.5320056899004267,0.5319611780455153,0.3746173114389089,0.43529411764705883,0.6131645569620253,0.7257142857142858,0.37000000000000005,0.25,0.2222222222222222,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.39669421487603307,0.0,1.0,0.46153846153846156,0.37894736842105264,0.3788487282463186,0.6045087670470358,0.3411764705882353,0.17873417721518986,0.4514285714285714,0.55,0.15000000000000002,0.1111111111111111,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.21074380165289258,0.0,0.0,0.0,0.545945945945946,0.5458500669344042,0.7509045365989423,0.5647058823529412,0.599493670886076,0.49714285714285716,0.39,0.25,0.3333333333333333,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.243801652892562,0.0,0.0,0.0,0.6275960170697013,0.6275100401606426,0.5875313108822711,0.6764705882352942,0.6303797468354431,0.7371428571428571,0.34,0.15000000000000002,0.1111111111111111,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.0371900826446281,0.0,0.0,0.0,0.5294452347083927,0.5294511378848729,0.5293626495964374,0.38823529411764707,0.7159493670886077,0.32571428571428573,0.5700000000000001,0.30000000000000004,0.2222222222222222,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.3925619834710744,0.0,0.0,0.0,0.4557610241820768,0.45565595716198126,0.7445032006679654,0.3941176470588235,0.5784810126582278,0.38857142857142857,0.4650000000000001,0.25,0.2222222222222222,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.3305785123966942,0.0,0.0,0.0,0.4992887624466572,0.499330655957162,0.6938491511271917,0.5,0.6840506329113923,0.56,0.51,0.15000000000000002,0.1111111111111111,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.578512396694215,0.0,0.0,0.0,0.3610241820768137,0.3609437751004016,0.5009741163373225,0.36470588235294116,0.3564556962025317,0.7314285714285714,0.4,0.1,0.1111111111111111,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.49586776859504134,0.0,1.0,0.576923076923077,0.5644381223328592,0.5644243641231592,0.20957417200111325,0.45294117647058824,0.45873417721518983,0.44,0.29,0.15000000000000002,0.3333333333333333,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.5123966942148761,0.0,0.0,0.0,0.6523470839260314,0.6522757697456492,0.49373782354578344,0.7411764705882353,0.47924050632911397,0.5428571428571428,0.6000000000000001,0.4,0.1111111111111111,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.7148760330578513,0.0,0.0,0.0,0.5465149359886202,0.5465194109772422,0.47286390203172834,0.5529411764705883,0.4217721518987342,0.30857142857142855,0.5700000000000001,0.2,0.1111111111111111,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.47520661157024796,0.0,1.0,0.6538461538461539,0.7641536273115221,0.7640562248995983,0.49596437517394926,0.8352941176470589,0.4210126582278481,0.6057142857142858,0.58,0.15000000000000002,0.2222222222222222,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.6115702479338844,0.0,1.0,0.5384615384615385,0.5140825035561878,0.5140562248995983,0.5226829947119399,0.3764705882352941,0.6721518987341772,0.3028571428571429,0.63,0.15000000000000002,0.3333333333333333,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0.15289256198347106,0.0,0.0,0.0,0.3732574679943101,0.3731593038821955,0.4533815752852769,0.5705882352941176,0.40253164556962023,0.6057142857142858,0.41,0.30000000000000004,0.2222222222222222,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.16115702479338845,0.0,1.0,0.7884615384615385,0.4213371266002845,0.42135207496653276,0.47175062621764535,0.5176470588235293,0.5420253164556962,0.5828571428571429,0.31000000000000005,0.25,0.2222222222222222,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.1735537190082645,1.0,0.0,0.0,0.7155049786628734,0.715528781793842,0.5922627330921235,0.611764705882353,0.399493670886076,0.38285714285714284,0.4650000000000001,0.2,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.4628099173553719,1.0,0.0,0.0,0.35618776671408253,0.356091030789826,0.5744503200667965,0.7,0.32734177215189875,0.7942857142857143,0.41500000000000004,0.4,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.5165289256198348,0.0,0.0,0.0,0.6019914651493599,0.6019076305220883,0.6036738101864737,0.47058823529411764,0.3886075949367089,0.34285714285714286,0.39,0.05,0.1111111111111111,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.615702479338843,0.0,0.0,0.0,0.5089615931721195,0.5088688085676037,0.4706373504035624,0.6470588235294118,0.3762025316455696,0.5714285714285714,0.6900000000000001,0.15000000000000002,0.4444444444444444,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.5661157024793388,0.0,0.0,0.0,0.6879089615931722,0.6879183400267738,0.4745338157528527,0.48823529411764705,0.7475949367088608,0.5942857142857143,0.5900000000000001,0.35000000000000003,0.3333333333333333,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.6652892561983471,0.0,1.0,0.8846153846153847,0.6398293029871978,0.6397255689424364,0.5237962705260227,0.49411764705882355,0.6445569620253164,0.3485714285714286,0.605,0.1,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.6033057851239669,0.0,0.0,0.0,0.7072546230440967,0.7071619812583667,0.41441692179237405,0.5,0.43670886075949367,0.6228571428571429,0.4,0.2,0.3333333333333333,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.3677685950413223,0.0,0.0,0.0,0.5786628733997156,0.5786479250334672,0.6309490676315056,0.6882352941176471,0.3858227848101266,0.6,0.365,0.2,0.1111111111111111,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.34710743801652894,0.0,0.0,0.0,0.6708392603129446,0.6708500669344043,0.43751739493459496,0.5529411764705883,0.47645569620253164,0.5657142857142857,0.6000000000000001,0.15000000000000002,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.2024793388429752,0.0,0.0,0.0,0.4469416785206259,0.446954484605087,0.6214862232118007,0.4235294117647059,0.45924050632911395,0.6342857142857142,0.305,0.1,0.1111111111111111,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.3347107438016529,0.0,0.0,0.0,0.8543385490753913,0.8542503346720214,0.5037573058725299,0.5882352941176471,0.6837974683544304,0.41714285714285715,0.585,0.2,0.0,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.5909090909090909,0.0,0.0,0.0,0.17524893314367,0.17520080321285142,0.21458391316448647,0.5,0.4379746835443038,0.5657142857142857,0.41,0.35000000000000003,0.4444444444444444,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.1859504132231405,0.0,0.0,0.0,0.6091038406827881,0.6091030789825971,0.45755635958808794,0.611764705882353,0.44936708860759494,0.6457142857142857,0.41,0.15000000000000002,0.2222222222222222,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
